Fecha;TCC;TCV;TCPP;Compra oficial;Venta oficial;
25-ago-18;6,8866;6,9679;6,9425;6,86;6,96;
26-ago-18;6,8587;6,9681;6,9087;6,86;6,96;
27-ago-18;6,9523;6,9647;6,9595;6,86;6,96;
28-ago-18;6,9927;6,9635;6,9761;6,86;6,96;
29-ago-18;6,9672;6,9654;6,9663;6,86;6,96;
30-ago-18;6,9300;6,9661;6,9496;6,86;6,96;
31-ago-18;6,9686;6,9669;6,9677;6,86;6,96;
1-sep-18;6,8917;6,9696;6,9388;6,86;6,96;
2-sep-18;6,8677;6,9674;6,9169;6,86;6,96;
3-sep-18;6,9222;6,9682;6,9564;6,86;6,96;
4-sep-18;6,9926;6,9630;6,9783;6,86;6,96;
5-sep-18;6,9714;6,9640;6,9676;6,86;6,96;
6-sep-18;7,0044;6,9675;6,9813;6,86;6,96;
7-sep-18;6,9708;6,9678;6,9690;6,86;6,96;
8-sep-18;6,8969;6,9695;6,9436;6,86;6,96;
9-sep-18;6,8638;6,9689;6,9230;6,86;6,96;
10-sep-18;6,9852;6,9532;6,9684;6,86;6,96;
11-sep-18;6,9771;6,9642;6,9690;6,86;6,96;
12-sep-18;6,9957;6,9644;6,9771;6,86;6,96;
13-sep-18;7,0123;6,9676;6,9899;6,86;6,96;
14-sep-18;6,9825;6,9620;6,9706;6,86;6,96;
15-sep-18;6,9013;6,9642;6,9469;6,86;6,96;
16-sep-18;6,8617;6,9680;6,9225;6,86;6,96;
17-sep-18;6,9627;6,9665;6,9646;6,86;6,96;
18-sep-18;6,9516;6,9632;6,9589;6,86;6,96;
19-sep-18;6,9947;6,9648;6,9715;6,86;6,96;
20-sep-18;6,9791;6,9590;6,9676;6,86;6,96;
21-sep-18;6,9668;6,9622;6,9641;6,86;6,96;
22-sep-18;6,8900;6,9695;6,9407;6,86;6,96;
23-sep-18;6,8584;6,9667;6,9000;6,86;6,96;
24-sep-18;6,9977;6,9643;6,9806;6,86;6,96;
25-sep-18;6,9814;6,9648;6,9701;6,86;6,96;
26-sep-18;6,9981;6,9645;6,9745;6,86;6,96;
27-sep-18;6,9981;6,9637;6,9753;6,86;6,96;
28-sep-18;6,9463;6,9670;6,9609;6,86;6,96;
29-sep-18;6,9020;6,9691;6,9461;6,86;6,96;
30-sep-18;6,8619;6,9680;6,9295;6,86;6,96;
1-oct-18;6,9728;6,9674;6,9702;6,86;6,96;
2-oct-18;6,9940;6,9668;6,9808;6,86;6,96;
3-oct-18;7,0048;6,9663;6,9868;6,86;6,96;
4-oct-18;6,9963;6,9667;6,9811;6,86;6,96;
5-oct-18;6,9725;6,9651;6,9681;6,86;6,96;
6-oct-18;6,8974;6,9690;6,9442;6,86;6,96;
7-oct-18;6,8665;6,9683;6,9262;6,86;6,96;
8-oct-18;6,9143;6,9663;6,9560;6,86;6,96;
9-oct-18;7,0098;6,9644;6,9824;6,86;6,96;
10-oct-18;6,9999;6,9660;6,9829;6,86;6,96;
11-oct-18;6,9709;6,9668;6,9687;6,86;6,96;
12-oct-18;7,0019;6,9663;6,9865;6,86;6,96;
13-oct-18;6,9051;6,9660;6,9449;6,86;6,96;
14-oct-18;6,8661;6,9697;6,9301;6,86;6,96;
15-oct-18;6,9820;6,9608;6,9722;6,86;6,96;
16-oct-18;6,9981;6,9657;6,9818;6,86;6,96;
17-oct-18;6,9889;6,9629;6,9712;6,86;6,96;
18-oct-18;6,9601;6,9645;6,9624;6,86;6,96;
19-oct-18;6,9299;6,9665;6,9514;6,86;6,96;
20-oct-18;6,8932;6,9691;6,9450;6,86;6,96;
21-oct-18;6,8541;6,9682;6,9103;6,86;6,96;
22-oct-18;6,9691;6,9661;6,9676;6,86;6,96;
23-oct-18;7,0186;6,9617;6,9965;6,86;6,96;
24-oct-18;7,0078;6,9671;6,9828;6,86;6,96;
25-oct-18;6,9807;6,9630;6,9696;6,86;6,96;
26-oct-18;6,9642;6,9648;6,9646;6,86;6,96;
27-oct-18;6,8956;6,9694;6,9426;6,86;6,96;
28-oct-18;6,8608;6,9685;6,9137;6,86;6,96;
29-oct-18;7,0436;6,9657;7,0146;6,86;6,96;
30-oct-18;6,9795;6,9680;6,9712;6,86;6,96;
31-oct-18;6,9737;6,9653;6,9687;6,86;6,96;
1-nov-18;6,9998;6,9667;6,9836;6,86;6,96;
2-nov-18;6,8753;6,9676;6,9275;6,86;6,96;
3-nov-18;6,9040;6,9695;6,9533;6,86;6,96;
4-nov-18;6,8645;6,9683;6,9347;6,86;6,96;
5-nov-18;6,9836;6,9676;6,9752;6,86;6,96;
6-nov-18;6,9962;6,9668;6,9772;6,86;6,96;
7-nov-18;6,9681;6,9656;6,9665;6,86;6,96;
8-nov-18;6,9604;6,9667;6,9637;6,86;6,96;
9-nov-18;6,9601;6,9660;6,9645;6,86;6,96;
10-nov-18;6,8950;6,9693;6,9559;6,86;6,96;
11-nov-18;6,8636;6,9692;6,9381;6,86;6,96;
12-nov-18;6,9008;6,9656;6,9453;6,86;6,96;
13-nov-18;7,0031;6,9632;6,9860;6,86;6,96;
14-nov-18;6,9701;6,9671;6,9681;6,86;6,96;
15-nov-18;6,9477;6,9647;6,9583;6,86;6,96;
16-nov-18;6,9411;6,9677;6,9594;6,86;6,96;
17-nov-18;6,8983;6,9691;6,9536;6,86;6,96;
18-nov-18;6,8584;6,9669;6,9227;6,86;6,96;
19-nov-18;6,9947;6,9670;6,9829;6,86;6,96;
20-nov-18;6,9707;6,9637;6,9666;6,86;6,96;
21-nov-18;6,9767;6,9626;6,9687;6,86;6,96;
22-nov-18;6,9194;6,9673;6,9580;6,86;6,96;
23-nov-18;6,9829;6,9664;6,9730;6,86;6,96;
24-nov-18;6,9080;6,9695;6,9507;6,86;6,96;
25-nov-18;6,8568;6,9685;6,9233;6,86;6,96;
26-nov-18;6,9644;6,9658;6,9653;6,86;6,96;
27-nov-18;6,9069;6,9681;6,9438;6,86;6,96;
28-nov-18;6,9742;6,9678;6,9705;6,86;6,96;
29-nov-18;6,9750;6,9670;6,9708;6,86;6,96;
30-nov-18;6,9633;6,9679;6,9665;6,86;6,96;
1-dic-18;6,9141;6,9664;6,9513;6,86;6,96;
2-dic-18;6,8581;6,9686;6,9078;6,86;6,96;
3-dic-18;7,0129;6,9630;6,9929;6,86;6,96;
4-dic-18;6,9850;6,9670;6,9748;6,86;6,96;
5-dic-18;6,9859;6,9667;6,9763;6,86;6,96;
6-dic-18;6,9831;6,9678;6,9733;6,86;6,96;
7-dic-18;6,9678;6,9653;6,9660;6,86;6,96;
8-dic-18;6,8967;6,9675;6,9469;6,86;6,96;
9-dic-18;6,8568;6,9681;6,9252;6,86;6,96;
10-dic-18;6,9910;6,9634;6,9773;6,86;6,96;
11-dic-18;6,9587;6,9650;6,9619;6,86;6,96;
12-dic-18;6,9829;6,9675;6,9737;6,86;6,96;
13-dic-18;6,9613;6,9670;6,9649;6,86;6,96;
14-dic-18;6,9875;6,9676;6,9785;6,86;6,96;
15-dic-18;6,9078;6,9685;6,9471;6,86;6,96;
16-dic-18;6,8605;6,9685;6,9315;6,86;6,96;
17-dic-18;6,9925;6,9627;6,9779;6,86;6,96;
18-dic-18;6,9960;6,9653;6,9796;6,86;6,96;
19-dic-18;6,9841;6,9586;6,9679;6,86;6,96;
20-dic-18;6,9534;6,9646;6,9602;6,86;6,96;
21-dic-18;6,9787;6,9675;6,9705;6,86;6,96;
22-dic-18;6,8947;6,9686;6,9463;6,86;6,96;
23-dic-18;6,8591;6,9676;6,9203;6,86;6,96;
24-dic-18;6,9545;6,9617;6,9588;6,86;6,96;
25-dic-18;6,8655;6,9685;6,9275;6,86;6,96;
26-dic-18;7,0088;6,9634;6,9781;6,86;6,96;
27-dic-18;6,9979;6,9656;6,9747;6,86;6,96;
28-dic-18;6,9606;6,9625;6,9618;6,86;6,96;
29-dic-18;6,8990;6,9693;6,9530;6,86;6,96;
30-dic-18;6,8619;6,9686;6,9266;6,86;6,96;
31-dic-18;6,9658;6,9632;6,9641;6,86;6,96;
1-ene-19;6,8638;6,9693;6,9451;6,86;6,96;
2-ene-19;6,9697;6,9673;6,9683;6,86;6,96;
3-ene-19;7,0033;6,9662;6,9876;6,86;6,96;
4-ene-19;7,0012;6,9667;6,9787;6,86;6,96;
5-ene-19;6,9046;6,9688;6,9535;6,86;6,96;
6-ene-19;6,8570;6,9686;6,9315;6,86;6,96;
7-ene-19;6,9864;6,9658;6,9731;6,86;6,96;
8-ene-19;6,9877;6,9587;6,9706;6,86;6,96;
9-ene-19;6,9792;6,9680;6,9711;6,86;6,96;
10-ene-19;7,0010;6,9566;6,9765;6,86;6,96;
11-ene-19;6,9723;6,9677;6,9694;6,86;6,96;
12-ene-19;6,9064;6,9684;6,9559;6,86;6,96;
13-ene-19;6,8661;6,9683;6,9346;6,86;6,96;
14-ene-19;6,9742;6,9632;6,9670;6,86;6,96;
15-ene-19;6,9849;6,9610;6,9725;6,86;6,96;
16-ene-19;6,9792;6,9641;6,9694;6,86;6,96;
17-ene-19;6,9670;6,9590;6,9621;6,86;6,96;
18-ene-19;6,9793;6,9646;6,9705;6,86;6,96;
19-ene-19;6,8927;6,9677;6,9505;6,86;6,96;
20-ene-19;6,8606;6,9696;6,9317;6,86;6,96;
21-ene-19;6,9531;6,9569;6,9557;6,86;6,96;
22-ene-19;6,8633;6,9692;6,9419;6,86;6,96;
23-ene-19;7,0091;6,9647;6,9825;6,86;6,96;
24-ene-19;6,9584;6,9631;6,9612;6,86;6,96;
25-ene-19;6,9510;6,9652;6,9603;6,86;6,96;
26-ene-19;6,8884;6,9664;6,9516;6,86;6,96;
27-ene-19;6,8619;6,9682;6,9285;6,86;6,96;
28-ene-19;6,9125;7,0273;6,9428;6,86;6,96;
29-ene-19;6,9904;6,9645;6,9742;6,86;6,96;
30-ene-19;6,9938;6,9658;6,9737;6,86;6,96;
31-ene-19;6,9692;6,9670;6,9677;6,86;6,96;
1-feb-19;6,9874;6,9658;6,9731;6,86;6,96;
2-feb-19;6,9718;6,9652;6,9676;6,86;6,96;
3-feb-19;6,9010;6,9684;6,9485;6,86;6,96;
4-feb-19;6,9719;6,9658;6,9683;6,86;6,96;
5-feb-19;6,9570;6,9616;6,9590;6,86;6,96;
6-feb-19;6,9922;6,9624;6,9775;6,86;6,96;
7-feb-19;6,9856;6,9635;6,9718;6,86;6,96;
8-feb-19;6,9689;6,9666;6,9675;6,86;6,96;
9-feb-19;6,8999;6,9683;6,9487;6,86;6,96;
10-feb-19;6,8560;6,9683;6,9269;6,86;6,96;
11-feb-19;6,9953;6,9664;6,9808;6,86;6,96;
12-feb-19;6,9621;6,9595;6,9608;6,86;6,96;
13-feb-19;6,9927;6,9669;6,9761;6,86;6,96;
14-feb-19;6,9518;6,9631;6,9594;6,86;6,96;
15-feb-19;6,9670;6,9621;6,9643;6,86;6,96;
16-feb-19;6,8912;6,9687;6,9458;6,86;6,96;
17-feb-19;6,8587;6,9691;6,9225;6,86;6,96;
18-feb-19;6,9286;6,9655;6,9588;6,86;6,96;
19-feb-19;6,9904;6,9660;6,9752;6,86;6,96;
20-feb-19;6,9654;6,9649;6,9651;6,86;6,96;
21-feb-19;6,9758;6,9621;6,9673;6,86;6,96;
22-feb-19;6,9900;6,9619;6,9754;6,86;6,96;
23-feb-19;6,8894;6,9695;6,9465;6,86;6,96;
24-feb-19;6,8529;6,9694;6,9206;6,86;6,96;
25-feb-19;6,9671;6,9654;6,9659;6,86;6,96;
26-feb-19;6,9638;6,9648;6,9645;6,86;6,96;
27-feb-19;6,9318;6,9660;6,9515;6,86;6,96;
28-feb-19;6,9201;6,9666;6,9487;6,86;6,96;
1-mar-19;6,9712;6,9590;6,9644;6,86;6,96;
2-mar-19;6,8952;6,9692;6,9458;6,86;6,96;
3-mar-19;6,8584;6,9676;6,9210;6,86;6,96;
4-mar-19;6,8567;6,9690;6,9331;6,86;6,96;
5-mar-19;6,8554;6,9689;6,9020;6,86;6,96;
6-mar-19;6,9700;6,9628;6,9665;6,86;6,96;
7-mar-19;6,9728;6,9666;6,9696;6,86;6,96;
8-mar-19;6,9628;6,9624;6,9626;6,86;6,96;
9-mar-19;6,8916;6,9688;6,9456;6,86;6,96;
10-mar-19;6,8578;6,9686;6,9212;6,86;6,96;
11-mar-19;6,9587;6,9647;6,9607;6,86;6,96;
12-mar-19;6,9623;6,9646;6,9636;6,86;6,96;
13-mar-19;6,9507;6,9625;6,9591;6,86;6,96;
14-mar-19;6,9649;6,9643;6,9645;6,86;6,96;
15-mar-19;6,9878;6,9660;6,9743;6,86;6,96;
16-mar-19;6,8819;6,9693;6,9415;6,86;6,96;
17-mar-19;6,8574;6,9689;6,9207;6,86;6,96;
18-mar-19;6,9687;6,9649;6,9666;6,86;6,96;
19-mar-19;6,9418;6,9576;6,9520;6,86;6,96;
20-mar-19;6,9835;6,9662;6,9729;6,86;6,96;
21-mar-19;6,9822;6,9634;6,9708;6,86;6,96;
22-mar-19;6,9898;6,9636;6,9729;6,86;6,96;
23-mar-19;6,8984;6,9689;6,9439;6,86;6,96;
24-mar-19;6,8525;6,9698;6,9240;6,86;6,96;
25-mar-19;6,9788;6,9648;6,9715;6,86;6,96;
26-mar-19;6,9781;6,9649;6,9712;6,86;6,96;
27-mar-19;6,9679;6,9664;6,9667;6,86;6,96;
28-mar-19;6,9503;6,9657;6,9605;6,86;6,96;
29-mar-19;6,9650;6,9667;6,9661;6,86;6,96;
30-mar-19;6,8869;6,9689;6,9475;6,86;6,96;
31-mar-19;6,8624;6,9692;6,9328;6,86;6,96;
1-abr-19;6,9712;6,9659;6,9685;6,86;6,96;
2-abr-19;6,9611;6,9643;6,9629;6,86;6,96;
3-abr-19;6,9537;6,9668;6,9600;6,86;6,96;
4-abr-19;6,9758;6,9642;6,9700;6,86;6,96;
5-abr-19;6,9576;6,9628;6,9606;6,86;6,96;
6-abr-19;6,8983;6,9666;6,9511;6,86;6,96;
7-abr-19;6,8630;6,9695;6,9289;6,86;6,96;
8-abr-19;6,9689;6,9630;6,9653;6,86;6,96;
9-abr-19;7,0083;6,9664;6,9848;6,86;6,96;
10-abr-19;7,0231;6,9600;6,9888;6,86;6,96;
11-abr-19;6,9665;6,9655;6,9660;6,86;6,96;
12-abr-19;6,9722;6,9653;6,9679;6,86;6,96;
13-abr-19;6,8975;6,9686;6,9477;6,86;6,96;
14-abr-19;6,8589;6,9690;6,9214;6,86;6,96;
15-abr-19;6,9610;6,9645;6,9632;6,86;6,96;
16-abr-19;7,0062;6,9647;6,9840;6,86;6,96;
17-abr-19;6,9667;6,9643;6,9653;6,86;6,96;
18-abr-19;6,9582;6,9652;6,9620;6,86;6,96;
19-abr-19;6,9127;6,9697;6,9195;6,86;6,96;
20-abr-19;6,8907;6,9693;6,9459;6,86;6,96;
21-abr-19;6,8549;6,9694;6,9208;6,86;6,96;
22-abr-19;6,9576;6,9656;6,9624;6,86;6,96;
23-abr-19;6,9499;6,9657;6,9585;6,86;6,96;
24-abr-19;6,9618;6,9624;6,9621;6,86;6,96;
25-abr-19;6,9822;6,9644;6,9716;6,86;6,96;
26-abr-19;6,9548;6,9642;6,9608;6,86;6,96;
27-abr-19;6,8899;6,9687;6,9420;6,86;6,96;
28-abr-19;6,8565;6,9694;6,9140;6,86;6,96;
29-abr-19;6,9566;6,9628;6,9602;6,86;6,96;
30-abr-19;6,9715;6,9649;6,9681;6,86;6,96;
1-may-19;6,8590;6,9688;6,9079;6,86;6,96;
2-may-19;6,9810;6,9656;6,9723;6,86;6,96;
3-may-19;6,9660;6,9649;6,9654;6,86;6,96;
4-may-19;6,8970;6,9694;6,9490;6,86;6,96;
5-may-19;6,8560;6,9687;6,9178;6,86;6,96;
6-may-19;6,9741;6,9653;6,9686;6,86;6,96;
7-may-19;6,9605;6,9622;6,9614;6,86;6,96;
8-may-19;6,9696;6,9634;6,9662;6,86;6,96;
9-may-19;6,9873;6,9641;6,9735;6,86;6,96;
10-may-19;6,9532;6,9607;6,9567;6,86;6,96;
11-may-19;6,8926;6,9689;6,9461;6,86;6,96;
12-may-19;6,8620;6,9686;6,9271;6,86;6,96;
13-may-19;6,9812;6,9645;6,9719;6,86;6,96;
14-may-19;6,9743;6,9656;6,9686;6,86;6,96;
15-may-19;6,9825;6,9632;6,9719;6,86;6,96;
16-may-19;6,9806;6,9632;6,9701;6,86;6,96;
17-may-19;6,9877;6,9660;6,9735;6,86;6,96;
18-may-19;6,8932;6,9690;6,9462;6,86;6,96;
19-may-19;6,8572;6,9695;6,9253;6,86;6,96;
20-may-19;6,9909;6,9647;6,9780;6,86;6,96;
21-may-19;6,9687;6,9660;6,9671;6,86;6,96;
22-may-19;6,9838;6,9648;6,9740;6,86;6,96;
23-may-19;6,9706;6,9645;6,9675;6,86;6,96;
24-may-19;6,9599;6,9639;6,9620;6,86;6,96;
25-may-19;6,8871;6,9688;6,9416;6,86;6,96;
26-may-19;6,8575;6,9685;6,9183;6,86;6,96;
27-may-19;6,9396;6,9645;6,9569;6,86;6,96;
28-may-19;6,9847;6,9667;6,9746;6,86;6,96;
29-may-19;6,9548;6,9674;6,9632;6,86;6,96;
30-may-19;6,9276;6,9538;6,9442;6,86;6,96;
31-may-19;6,9718;6,9661;6,9690;6,86;6,96;
1-jun-19;6,9108;6,9686;6,9449;6,86;6,96;
2-jun-19;6,8656;6,9687;6,9308;6,86;6,96;
3-jun-19;6,9860;6,9663;6,9745;6,86;6,96;
4-jun-19;6,9728;6,9658;6,9686;6,86;6,96;
5-jun-19;6,9876;6,9595;6,9722;6,86;6,96;
6-jun-19;6,9833;6,9654;6,9731;6,86;6,96;
7-jun-19;6,9564;6,9635;6,9603;6,86;6,96;
8-jun-19;6,9003;6,9687;6,9494;6,86;6,96;
9-jun-19;6,8633;6,9678;6,9280;6,86;6,96;
10-jun-19;6,9550;6,9658;6,9606;6,86;6,96;
11-jun-19;6,9924;6,9655;6,9779;6,86;6,96;
12-jun-19;6,9710;6,9662;6,9679;6,86;6,96;
13-jun-19;6,9726;6,9660;6,9681;6,86;6,96;
14-jun-19;6,9562;6,9587;6,9576;6,86;6,96;
15-jun-19;6,8845;6,9679;6,9400;6,86;6,96;
16-jun-19;6,8590;6,9691;6,9124;6,86;6,96;
17-jun-19;6,9634;6,9663;6,9650;6,86;6,96;
18-jun-19;6,9905;6,9643;6,9774;6,86;6,96;
19-jun-19;6,9893;6,9635;6,9750;6,86;6,96;
20-jun-19;6,9061;6,9677;6,9194;6,86;6,96;
21-jun-19;6,8583;6,9696;6,9225;6,86;6,96;
22-jun-19;6,8954;6,9695;6,9474;6,86;6,96;
23-jun-19;6,8583;6,9689;6,9161;6,86;6,96;
24-jun-19;6,9762;6,9620;6,9691;6,86;6,96;
25-jun-19;6,9780;6,9642;6,9713;6,86;6,96;
26-jun-19;6,9524;6,9662;6,9609;6,86;6,96;
27-jun-19;6,9814;6,9620;6,9686;6,86;6,96;
28-jun-19;6,9651;6,9653;6,9652;6,86;6,96;
29-jun-19;6,8907;6,9683;6,9448;6,86;6,96;
30-jun-19;6,8620;6,9696;6,9264;6,86;6,96;
1-jul-19;6,9770;6,9641;6,9702;6,86;6,96;
2-jul-19;6,9714;6,9666;6,9686;6,86;6,96;
3-jul-19;6,9712;6,9668;6,9686;6,86;6,96;
4-jul-19;6,9382;6,9664;6,9603;6,86;6,96;
5-jul-19;6,9904;6,9635;6,9787;6,86;6,96;
6-jul-19;6,8966;6,9671;6,9473;6,86;6,96;
7-jul-19;6,8653;6,9685;6,9289;6,86;6,96;
8-jul-19;6,9813;6,9657;6,9734;6,86;6,96;
9-jul-19;6,9857;6,9638;6,9742;6,86;6,96;
10-jul-19;6,9788;6,9632;6,9696;6,86;6,96;
11-jul-19;6,9849;6,9665;6,9753;6,86;6,96;
12-jul-19;6,9410;6,9628;6,9535;6,86;6,96;
13-jul-19;6,8926;6,9693;6,9466;6,86;6,96;
14-jul-19;6,8593;6,9681;6,9184;6,86;6,96;
15-jul-19;6,9656;6,9647;6,9652;6,86;6,96;
16-jul-19;6,9467;6,9590;6,9548;6,86;6,96;
17-jul-19;6,9804;6,9640;6,9709;6,86;6,96;
18-jul-19;6,9565;6,9654;6,9612;6,86;6,96;
19-jul-19;6,9775;6,9634;6,9699;6,86;6,96;
20-jul-19;6,8885;6,9692;6,9454;6,86;6,96;
21-jul-19;6,8606;6,9684;6,9232;6,86;6,96;
22-jul-19;6,9764;6,9655;6,9689;6,86;6,96;
23-jul-19;6,9986;6,9640;6,9767;6,86;6,96;
24-jul-19;6,9733;6,9658;6,9692;6,86;6,96;
25-jul-19;6,9839;6,9622;6,9728;6,86;6,96;
26-jul-19;7,0181;6,9671;6,9863;6,86;6,96;
27-jul-19;6,8860;6,9673;6,9425;6,86;6,96;
28-jul-19;6,8604;6,9693;6,9215;6,86;6,96;
29-jul-19;7,0007;6,9643;6,9828;6,86;6,96;
30-jul-19;6,9877;6,9655;6,9724;6,86;6,96;
31-jul-19;6,9822;6,9650;6,9711;6,86;6,96;
1-ago-19;7,0166;6,9666;6,9909;6,86;6,96;
2-ago-19;6,9644;6,9659;6,9653;6,86;6,96;
3-ago-19;6,9052;6,9684;6,9484;6,86;6,96;
4-ago-19;6,8639;6,9693;6,9279;6,86;6,96;
5-ago-19;6,9753;6,9664;6,9695;6,86;6,96;
6-ago-19;6,8811;6,9686;6,9307;6,86;6,96;
7-ago-19;6,9887;6,9653;6,9775;6,86;6,96;
8-ago-19;6,9789;6,9657;6,9716;6,86;6,96;
9-ago-19;6,9914;6,9664;6,9773;6,86;6,96;
10-ago-19;6,8953;6,9685;6,9471;6,86;6,96;
11-ago-19;6,8589;6,9689;6,9273;6,86;6,96;
12-ago-19;7,0135;6,9631;6,9882;6,86;6,96;
13-ago-19;7,0052;6,9634;6,9815;6,86;6,96;
14-ago-19;7,0032;6,9671;6,9836;6,86;6,96;
15-ago-19;6,9780;6,9631;6,9682;6,86;6,96;
16-ago-19;6,9509;6,9617;6,9562;6,86;6,96;
17-ago-19;6,8873;6,9693;6,9491;6,86;6,96;
18-ago-19;6,8567;6,9691;6,9247;6,86;6,96;
19-ago-19;6,9866;6,9657;6,9756;6,86;6,96;
20-ago-19;6,9956;6,9636;6,9760;6,86;6,96;
21-ago-19;6,9699;6,9626;6,9658;6,86;6,96;
22-ago-19;6,9779;6,9636;6,9693;6,86;6,96;
23-ago-19;6,9837;6,9663;6,9712;6,86;6,96;
24-ago-19;6,8967;6,9693;6,9476;6,86;6,96;
25-ago-19;6,8582;6,9690;6,9201;6,86;6,96;
26-ago-19;6,9998;6,9616;6,9798;6,86;6,96;
27-ago-19;6,9479;6,9647;6,9585;6,86;6,96;
28-ago-19;6,9687;6,9636;6,9660;6,86;6,96;
29-ago-19;6,9682;6,9653;6,9662;6,86;6,96;
30-ago-19;6,9889;6,9662;6,9763;6,86;6,96;
31-ago-19;6,8994;6,9694;6,9478;6,86;6,96;
1-sep-19;6,8657;6,9696;6,9315;6,86;6,96;
2-sep-19;6,9769;6,9680;6,9712;6,86;6,96;
3-sep-19;6,9855;6,9666;6,9765;6,86;6,96;
4-sep-19;6,9849;6,9656;6,9739;6,86;6,96;
5-sep-19;6,9882;6,9628;6,9725;6,86;6,96;
6-sep-19;6,9840;6,9647;6,9727;6,86;6,96;
7-sep-19;6,8966;6,9692;6,9501;6,86;6,96;
8-sep-19;6,8645;6,9688;6,9293;6,86;6,96;
9-sep-19;6,9842;6,9662;6,9743;6,86;6,96;
10-sep-19;6,9736;6,9663;6,9691;6,86;6,96;
11-sep-19;6,9772;6,9631;6,9703;6,86;6,96;
12-sep-19;6,9684;6,9634;6,9651;6,86;6,96;
13-sep-19;6,9785;6,9670;6,9709;6,86;6,96;
14-sep-19;6,8791;6,9692;6,9419;6,86;6,96;
15-sep-19;6,8591;6,9693;6,9246;6,86;6,96;
16-sep-19;6,9700;6,9622;6,9660;6,86;6,96;
17-sep-19;6,9701;6,9666;6,9683;6,86;6,96;
18-sep-19;6,9732;6,9649;6,9678;6,86;6,96;
19-sep-19;6,9647;6,9650;6,9649;6,86;6,96;
20-sep-19;6,9993;6,9645;6,9754;6,86;6,96;
21-sep-19;6,8887;6,9691;6,9506;6,86;6,96;
22-sep-19;6,8707;6,9696;6,9328;6,86;6,96;
23-sep-19;6,9595;6,9658;6,9629;6,86;6,96;
24-sep-19;6,9828;6,9663;6,9733;6,86;6,96;
25-sep-19;6,9843;6,9621;6,9725;6,86;6,96;
26-sep-19;6,9601;6,9639;6,9629;6,86;6,96;
27-sep-19;6,9621;6,9644;6,9636;6,86;6,96;
28-sep-19;6,8912;6,9676;6,9505;6,86;6,96;
29-sep-19;6,8619;6,9681;6,9237;6,86;6,96;
30-sep-19;6,9685;6,9660;6,9669;6,86;6,96;
1-oct-19;6,9774;6,9657;6,9706;6,86;6,96;
2-oct-19;6,9888;6,9667;6,9760;6,86;6,96;
3-oct-19;6,9749;6,9651;6,9680;6,86;6,96;
4-oct-19;6,9709;6,9660;6,9674;6,86;6,96;
5-oct-19;6,9038;6,9673;6,9531;6,86;6,96;
6-oct-19;6,8697;6,9690;6,9372;6,86;6,96;
7-oct-19;6,9895;6,9655;6,9731;6,86;6,96;
8-oct-19;6,9978;6,9659;6,9808;6,86;6,96;
9-oct-19;6,9821;6,9647;6,9716;6,86;6,96;
10-oct-19;6,9652;6,9660;6,9657;6,86;6,96;
11-oct-19;6,9684;6,9649;6,9662;6,86;6,96;
12-oct-19;6,9017;6,9695;6,9568;6,86;6,96;
13-oct-19;6,8634;6,9698;6,9327;6,86;6,96;
14-oct-19;6,9109;6,9674;6,9611;6,86;6,96;
15-oct-19;6,9726;6,9640;6,9675;6,86;6,96;
16-oct-19;6,9583;6,9637;6,9619;6,86;6,96;
17-oct-19;6,9774;6,9672;6,9697;6,86;6,96;
18-oct-19;6,9536;6,9667;6,9639;6,86;6,96;
19-oct-19;6,8948;6,9696;6,9632;6,86;6,96;
20-oct-19;6,8691;6,9698;6,9421;6,86;6,96;
21-oct-19;6,9733;6,9645;6,9676;6,86;6,96;
22-oct-19;6,9602;6,9676;6,9669;6,86;6,96;
23-oct-19;6,9807;6,9652;6,9694;6,86;6,96;
24-oct-19;6,9900;6,9677;6,9724;6,86;6,96;
25-oct-19;6,9786;6,9646;6,9689;6,86;6,96;
26-oct-19;6,9129;6,9696;6,9639;6,86;6,96;
27-oct-19;6,8611;6,9692;6,9371;6,86;6,96;
28-oct-19;6,9665;6,9669;6,9668;6,86;6,96;
29-oct-19;6,9863;6,9651;6,9719;6,86;6,96;
30-oct-19;6,9825;6,9673;6,9737;6,86;6,96;
31-oct-19;6,9675;6,9665;6,9668;6,86;6,96;
1-nov-19;6,9822;6,9664;6,9709;6,86;6,96;
2-nov-19;6,8697;6,9679;6,9237;6,86;6,96;
3-nov-19;6,8713;6,9695;6,9389;6,86;6,96;
4-nov-19;7,0091;6,9680;6,9801;6,86;6,96;
5-nov-19;6,9923;6,9685;6,9758;6,86;6,96;
6-nov-19;6,9817;6,9680;6,9751;6,86;6,96;
7-nov-19;6,9916;6,9676;6,9737;6,86;6,96;
8-nov-19;6,9123;6,9692;6,9632;6,86;6,96;
9-nov-19;6,9637;6,9680;6,9665;6,86;6,96;
10-nov-19;6,9408;6,9676;6,9605;6,86;6,96;
11-nov-19;7,0062;6,9668;6,9774;6,86;6,96;
12-nov-19;6,9741;6,9658;6,9693;6,86;6,96;
13-nov-19;6,9637;6,9680;6,9665;6,86;6,96;
14-nov-19;6,9408;6,9676;6,9605;6,86;6,96;
15-nov-19;6,9601;6,9665;6,9650;6,86;6,96;
16-nov-19;6,8949;6,9695;6,9627;6,86;6,96;
17-nov-19;6,8629;6,9687;6,9387;6,86;6,96;
18-nov-19;6,9850;6,9677;6,9723;6,86;6,96;
